pageName,pattern,depth,layout,hasLargeImage,causesLayoutShift,slowClickHandler,deepComponentTree,bulkDOMNodes,slowNetwork,expensiveEffects,largeJsonState,LCP,FID,CLS,TBT,renderTime,jsBundleSizeKB,hasJank,imageLoadTime,label
propdrillingTest175,prop-drilling,5,column,False,True,False,True,False,False,True,False,12573.710000000001,10000.0,0.1589386577806684,10370.0,8377.676579997897,13.08203125,True,0,slow
propdrillingTest176,prop-drilling,2,row,True,True,False,False,True,False,True,False,1655.603,8020.0,0.06417985024472268,8612.0,3373.9102820075036,5.16796875,True,0,slow
propdrillingTest177,prop-drilling,3,column,False,False,False,False,False,False,True,False,12110.0704,10000.0,0.0,10325.0,5814.635184030994,8.685546875,True,0,slow
propdrillingTest178,prop-drilling,4,row,False,False,False,True,False,False,False,False,2584.7027999999996,417.0,0.0,576.0000000000002,927.7674179887914,11.0283203125,True,0,slow
propdrillingTest179,prop-drilling,5,column,False,False,False,True,False,False,False,False,2575.1004,437.0,0.0,531.0,937.0287600329112,11.3203125,True,0,slow
propdrillingTest180,prop-drilling,2,row,False,False,False,False,False,True,True,False,10209.4999,8093.0,0.0,8419.0,3496.961054032831,8.0390625,True,0,slow
propdrillingTest181,prop-drilling,3,column,False,True,True,True,True,True,False,False,2044.0474999999997,478.0,0.1584629528605128,754.81425,2298.51521198771,8.3916015625,True,0,slow
propdrillingTest182,prop-drilling,4,row,True,False,True,False,False,True,False,False,1802.3116,414.0,0.0,433.0,983.8079739871359,7.21484375,True,0,slow
propdrillingTest183,prop-drilling,5,column,False,True,True,False,False,False,True,False,12438.7523,10000.0,0.17429183250880922,10348.0,8339.529439972763,11.90625,True,0,slow
propdrillingTest184,prop-drilling,2,row,False,True,False,True,True,True,False,False,1965.4879999999998,419.0,0.09848973166114353,751.4999999999998,2250.518571981468,8.1015625,True,0,slow
propdrillingTest185,prop-drilling,3,column,True,False,False,False,False,False,True,False,8347.0319,6074.0,0.0,6434.0,8902.15633996542,10.4453125,True,0,slow
propdrillingTest186,prop-drilling,4,row,True,True,False,False,True,True,False,False,2121.06665,416.0,0.12047428672822191,840.4523750000001,2026.3768959946729,11.322265625,True,0,slow
propdrillingTest187,prop-drilling,5,column,False,False,False,False,False,True,False,False,2160.2027000000003,416.0,0.0,444.3502249999999,921.318995958023,11.84375,True,0,slow
propdrillingTest188,prop-drilling,2,row,False,False,False,True,False,False,False,False,2049.49,427.0,0.0,420.0,907.1162459847926,6.5703125,False,0,fast
propdrillingTest189,prop-drilling,3,column,False,False,True,True,False,True,False,False,2124.11345,417.0,0.0,522.0,923.170335931387,10.7373046875,True,0,slow
propdrillingTest190,prop-drilling,4,row,True,False,True,True,True,False,False,False,2534.6030499999997,417.0,0.0,798.0,940.480000034647,11.32421875,True,0,slow
propdrillingTest191,prop-drilling,5,column,True,False,False,False,False,False,True,False,12266.8782,10000.0,0.0,10332.0,7817.157799997966,9.55859375,True,0,slow
propdrillingTest192,prop-drilling,2,row,True,True,False,True,True,False,False,False,1900.3195999999998,421.0,0.09886062024295977,688.0,2773.6174099920227,4.58203125,True,0,slow
propdrillingTest193,prop-drilling,3,column,True,True,True,True,True,False,False,False,2056.8501,414.0,0.23567013016160984,812.6166999999998,1584.8689200513031,7.21875,True,0,slow
propdrillingTest194,prop-drilling,4,row,False,False,False,False,False,True,False,False,2316.3194000000003,419.0,0.0,438.0,1639.1778459839916,12.49609375,True,0,slow
propdrillingTest195,prop-drilling,5,column,False,False,False,False,False,False,True,True,12436.29575,10000.0,0.0,10345.0,7708.445580011916,11.548828125,True,0,slow
propdrillingTest196,prop-drilling,2,row,True,False,False,False,True,False,False,True,1869.5662000000002,419.0,0.0,579.0,971.2656463228866,4.2880859375,True,0,slow
propdrillingTest197,prop-drilling,3,column,False,True,False,False,False,False,False,False,2307.58105,417.0,0.16358659048641477,395.0000000000002,1969.8623399680225,9.857421875,True,0,slow
propdrillingTest198,prop-drilling,4,row,False,False,False,False,False,False,False,True,2653.206,433.0,0.0,516.0000000000005,2435.609189959812,11.615234375,True,0,slow
propdrillingTest199,prop-drilling,5,column,False,False,False,True,False,False,True,False,12466.369050000001,10000.0,0.0,10331.0,7821.921203994445,12.1376953125,True,0,slow
propdrillingTest200,prop-drilling,2,row,False,True,False,False,False,False,False,True,2223.6441999999997,440.0,0.08925191837550027,452.0,2535.3003920073033,8.0380859375,True,0,slow
propdrillingTest201,prop-drilling,3,column,False,True,False,True,False,False,False,False,2209.2159,430.0,0.23608724543623216,441.0000000000002,2137.7617079840184,8.0361328125,True,0,slow
propdrillingTest202,prop-drilling,4,row,False,False,False,True,False,True,False,False,1964.05425,419.0,0.0,496.0000000000002,910.6435379883909,9.2685546875,True,0,slow
propdrillingTest203,prop-drilling,5,column,False,False,False,False,True,False,False,False,2509.7796,417.0,0.0,451.0,942.9454280167627,10.9619140625,True,0,slow
propdrillingTest204,prop-drilling,2,row,False,False,False,True,True,False,False,False,2044.1460000000002,413.0,0.0,608.0,1452.2960720030974,6.3427734375,True,0,slow
propdrillingTest205,prop-drilling,3,column,False,False,False,True,True,False,True,False,11973.56975,10000.0,0.0,10354.0,5504.022037994733,6.568359375,True,0,slow
propdrillingTest206,prop-drilling,4,row,False,True,False,True,True,True,False,False,2208.3142000000003,434.0,0.12619242112439744,914.5,1561.318195944338,11.91015625,True,0,slow
propdrillingTest207,prop-drilling,5,column,False,False,False,False,False,False,True,False,12434.982399999999,10000.0,0.0,10345.0,7724.42617796349,10.962890625,True,0,slow
propdrillingTest208,prop-drilling,2,row,False,True,True,True,False,True,False,False,1656.7136,418.0,0.09666753993308985,380.0,1879.8682900276042,5.1044921875,False,0,fast
propdrillingTest209,prop-drilling,3,column,False,False,False,False,True,False,False,False,2393.25045,418.0,0.0,726.0,943.686967972269,9.857421875,True,0,slow
propdrillingTest210,prop-drilling,4,row,False,False,False,False,True,False,False,False,2833.1515,422.0,0.0,828.0,1713.3352399554062,13.9619140625,True,0,slow
propdrillingTest211,prop-drilling,5,column,False,False,False,True,False,False,False,False,2709.5199999999995,416.0,0.0,481.0,915.8441920408487,14.2529296875,True,0,slow
propdrillingTest212,prop-drilling,2,row,True,False,True,False,False,True,False,False,2150.9136500000004,438.0,0.0,455.0,3900.9575879648587,8.6884765625,True,0,slow
propdrillingTest213,prop-drilling,3,column,False,False,False,False,False,False,False,False,2323.9764499999997,477.0,0.0,441.0,3428.182780038418,8.3916015625,True,0,slow
propdrillingTest214,prop-drilling,4,row,False,True,False,False,False,False,False,False,2536.8466000000003,418.0,0.17951007359905852,451.0,1583.0085999731637,10.96484375,True,0,slow
propdrillingTest215,prop-drilling,5,column,False,False,False,False,False,False,False,False,2496.2326000000003,420.0,0.0,510.0,936.7462119896126,10.375,True,0,slow
propdrillingTest216,prop-drilling,2,row,False,True,False,True,False,True,False,True,1843.8404999999998,445.0,0.09666753993308985,438.0,1929.442430013051,6.27734375,True,0,slow
propdrillingTest217,prop-drilling,3,column,True,False,True,False,False,False,True,False,12285.1284,10000.0,0.0,10425.0,5869.765315980954,10.7392578125,True,0,slow
propdrillingTest218,prop-drilling,4,row,True,True,False,False,False,True,True,True,12272.3522,10000.0,0.08423578468635662,10333.0,6864.36472605392,10.736328125,True,0,slow
propdrillingTest219,prop-drilling,5,column,False,False,False,False,False,True,True,True,12415.5088,10000.0,0.0,10328.0,12387.508270029444,10.6689453125,True,0,slow
propdrillingTest220,prop-drilling,2,row,True,False,False,True,True,False,True,False,10082.404299999998,8099.999999999999,0.0,8547.0,3731.914631985541,7.2216796875,True,0,slow
propdrillingTest221,prop-drilling,3,column,False,False,False,False,False,False,False,False,2581.5275500000002,416.0,0.0,542.0,3187.5484519714796,12.7919921875,True,0,slow
propdrillingTest222,prop-drilling,4,row,False,True,False,False,False,False,False,False,2792.8265000000006,417.0,0.11837258476459656,470.9999999999998,2428.4709199755002,14.19140625,True,0,slow
propdrillingTest223,prop-drilling,5,column,False,False,False,False,True,False,False,False,2498.7564499999994,418.0,0.0,768.9999999999998,947.1587100300741,11.9052734375,True,0,slow
propdrillingTest224,prop-drilling,2,row,False,False,False,True,False,True,False,False,2338.5088,419.0,0.037875328315231126,543.0,2920.808532623804,9.275390625,True,0,slow
propdrillingTest225,prop-drilling,3,column,False,False,True,False,False,False,False,False,2163.249,414.0,0.0,379.0,1464.3010319447517,8.0341796875,False,0,fast
propdrillingTest226,prop-drilling,4,row,False,False,False,False,False,True,False,False,1962.14125,417.0,0.0,469.9999999999998,924.4264200156211,9.26953125,True,0,slow
propdrillingTest227,prop-drilling,5,column,False,False,False,False,False,False,False,False,2492.7603999999997,416.0,0.0,403.0,1553.0561520073366,10.962890625,True,0,slow
propdrillingTest228,prop-drilling,2,row,False,False,False,False,False,False,True,False,1656.9138,8017.0,0.0,8353.0,878.5484660098599,5.1044921875,True,0,slow
propdrillingTest229,prop-drilling,3,column,True,False,True,True,False,False,False,False,2411.4758,418.0,0.0,533.0,926.5083100090122,10.4443359375,True,0,slow
propdrillingTest230,prop-drilling,4,row,True,True,True,False,False,False,False,False,2535.0968,434.0,0.17687515210911187,506.0,2220.4239099814085,10.7373046875,True,0,slow
propdrillingTest231,prop-drilling,5,column,False,False,False,True,False,False,False,True,2633.9864000000002,419.0,0.0,510.0,932.4521559264135,11.841796875,True,0,slow
propdrillingTest232,prop-drilling,2,row,False,False,False,False,False,False,False,False,2265.7352,414.0,0.0,460.0,3493.644844059401,8.3935546875,True,0,slow
propdrillingTest233,prop-drilling,3,column,True,False,True,False,False,False,False,False,2274.5836,420.0,0.0,452.0,3482.0132159499453,8.9794921875,True,0,slow
propdrillingTest234,prop-drilling,4,row,True,False,False,False,True,True,True,False,10186.1211,8079.0,0.0,8597.0,10212.29945600695,8.68359375,True,0,slow
propdrillingTest235,prop-drilling,5,column,False,False,True,True,False,False,False,False,2787.1330000000003,431.0,0.0,455.0,1655.0569220294333,14.83984375,True,0,slow
propdrillingTest236,prop-drilling,2,row,True,False,False,True,True,False,False,False,2224.1239,442.0,0.0,629.9999999999998,1040.660501956234,7.515625,True,0,slow
propdrillingTest237,prop-drilling,3,column,True,False,False,False,False,False,False,False,2288.2052000000003,435.0,0.0,491.0,3480.246959975132,9.56640625,True,0,slow
propdrillingTest238,prop-drilling,4,row,False,False,False,False,True,False,False,False,2563.2623999999996,412.0,0.0,448.0,1143.1579420114087,11.2587890625,True,0,slow
propdrillingTest239,prop-drilling,5,column,True,False,False,False,False,False,False,False,2356.5312000000004,432.0,0.0,433.0000000000002,1508.46916798769,10.1455078125,True,0,slow
propdrillingTest240,prop-drilling,2,row,True,False,False,True,False,False,True,False,9983.846899999999,8022.999999999999,0.04070139180473409,8358.0,2954.32183199819,7.2216796875,True,0,slow
propdrillingTest241,prop-drilling,3,column,True,True,False,False,False,False,False,False,2310.684,419.0,0.23567013016160984,402.0,1948.3676080324174,11.03125,True,0,slow
propdrillingTest242,prop-drilling,4,row,True,True,False,True,True,False,False,True,2546.7362499999995,418.0,0.08158258752716106,875.9999999999998,2133.499267993331,11.3212890625,True,0,slow
propdrillingTest243,prop-drilling,5,column,False,True,False,False,False,False,False,True,2597.9968000000003,430.0,0.21294379793089896,562.9999999999998,1543.0476400073433,11.611328125,True,0,slow
propdrillingTest244,prop-drilling,2,row,True,False,False,False,True,False,False,True,2235.7942,453.0,0.0,692.0,943.4486560592937,8.1025390625,True,0,slow
propdrillingTest245,prop-drilling,3,column,False,False,True,False,True,False,True,False,1978.668,10000.0,0.0,10524.0,934.588239987316,8.6845703125,True,0,slow
propdrillingTest246,prop-drilling,4,row,True,False,False,False,True,True,True,False,2116.2611,10000.0,0.0,10545.0,930.0542060534858,10.73828125,True,0,slow
propdrillingTest247,prop-drilling,5,column,True,False,False,False,False,True,False,False,2116.1234999999997,417.0,0.0,407.0,898.1318840176104,11.0263671875,True,0,slow
propdrillingTest248,prop-drilling,2,row,False,False,False,True,True,False,False,False,2058.675,422.0,0.0,606.0,1466.3181120185855,6.3427734375,True,0,slow
propdrillingTest249,prop-drilling,3,column,False,False,False,True,False,True,False,False,1968.1830999999997,414.0,0.004424460688942275,400.0,907.2697839980507,9.2724609375,True,0,slow
propdrillingTest250,prop-drilling,4,row,False,False,False,False,False,False,True,False,10497.88035,8072.999999999999,0.0,8401.0,10163.914964031428,10.9658203125,True,0,slow
propdrillingTest251,prop-drilling,5,column,True,True,False,False,False,False,True,True,12433.3754,10000.000000000002,0.1702711852740477,10344.000000000002,8358.172726003519,12.2001953125,True,0,slow
propdrillingTest252,prop-drilling,2,row,True,False,False,False,True,True,False,True,1815.0294999999999,423.0,0.0,641.0,943.3640279561137,6.634765625,True,0,slow
propdrillingTest253,prop-drilling,3,column,True,False,False,True,True,False,True,False,11963.372399999998,10000.0,0.0,10551.0,5208.4142420480575,7.8056640625,True,0,slow
propdrillingTest254,prop-drilling,4,row,True,False,False,False,False,False,False,False,2526.0968,430.0,0.0,522.0,1535.602849962916,11.029296875,True,0,slow
propdrillingTest255,prop-drilling,5,column,False,False,False,True,False,False,False,False,2570.1019999999994,434.0,0.0,510.0,935.8195560196399,11.61328125,True,0,slow
propdrillingTest256,prop-drilling,2,row,False,True,False,True,False,False,False,False,2153.0679999999998,433.0,0.11772218594720867,394.0,1920.6457880107878,7.1572265625,False,0,fast
propdrillingTest257,prop-drilling,3,column,True,False,False,False,True,False,True,False,12281.43675,9999.999999999998,0.0,10550.999999999998,5010.939472010707,10.4443359375,True,0,slow
propdrillingTest258,prop-drilling,4,row,True,False,False,False,False,False,False,True,2541.3948,420.0,0.0,545.0,2648.260751941413,11.0283203125,True,0,slow
propdrillingTest259,prop-drilling,5,column,True,False,False,True,True,True,False,False,2173.2981,430.0,0.0,783.0408750000001,1391.9081680191325,12.19921875,True,0,slow
propdrillingTest260,prop-drilling,2,row,False,False,False,False,True,False,False,False,2250.6554,444.0,0.0,659.0,949.1561559320545,8.1015625,True,0,slow
propdrillingTest261,prop-drilling,3,column,True,False,True,True,False,False,False,True,2252.9004999999997,428.0,0.0,453.9999999999998,897.3314499938249,9.564453125,True,0,slow
propdrillingTest262,prop-drilling,4,row,True,True,False,True,False,True,False,False,1966.0943999999997,419.0,0.1181511266548744,438.0,1549.348441947422,10.1494140625,True,0,slow
propdrillingTest263,prop-drilling,5,column,True,False,False,False,False,True,True,True,12439.889,10000.0,0.0,10349.0,7753.364764057898,11.61328125,True,0,slow
propdrillingTest264,prop-drilling,2,row,False,False,True,False,True,True,True,False,10259.201,8047.0,0.0,8629.0,3725.7251160451415,7.515625,True,0,slow
propdrillingTest265,prop-drilling,3,column,False,False,False,True,False,True,True,False,12128.8522,10000.0,0.0,10353.0,5004.315720008711,7.44921875,True,0,slow
propdrillingTest266,prop-drilling,4,row,False,False,False,True,False,False,False,False,2512.9346,423.0,0.0,434.0,1574.7768959534837,10.962890625,True,0,slow
propdrillingTest267,prop-drilling,5,column,False,False,False,False,True,True,False,False,2238.2957000000006,420.0,0.0,806.1648750000004,1654.542573954592,11.9072265625,True,0,slow
